Project,Set,File,# of Cells,Total Cell Area,Tissue Area,Normalized (Cell/Tissue)
Ki672,set,197014_415.tif,0,0,75136,0
Ki672,set,197014_416.tif,0,0,27620,0
Ki672,set,197014_417.tif,0,0,119524,0
Ki672,set,197014_418.tif,0,0,185967,0
Ki672,set,197014_420.tif,0,0,3332,0
Ki672,set,197014_421.tif,0,0,24551.5,0
Ki672,set,197014_422.tif,0,0,1876.5,0
Ki672,set,197014_423.tif,0,0,3382.5,0
Ki672,set,197014_424.tif,0,0,3503.5,0
Ki672,set,197014_426.tif,0,0,4172,0
Ki672,set,197014_427.tif,0,0,180519,0
Ki672,set,197014_428.tif,0,0,11116,0
Ki672,set,197014_429.tif,5,6963.5,515120,0.0135182
Ki672,set,197014_430.tif,0,0,477.5,0
Ki672,set,197014_431.tif,0,0,796,0
Ki672,set,197014_432.tif,1,1833.5,121714,0.0150639
Ki672,set,197014_433.tif,0,0,18.5,0
Ki672,set,197014_434.tif,0,0,291.5,0
Ki672,set,197014_435.tif,0,0,1047.5,0
Ki672,set,197014_436.tif,0,0,0,0
Ki672,set,197014_437.tif,0,0,84.5,0
Ki672,set,197014_438.tif,0,0,2956.5,0
Ki672,set,197014_439.tif,0,0,3.5,0
Ki672,set,197014_440.tif,1,1078.5,40372.5,0.0267137
Ki672,set,197014_441.tif,1,1705.5,61345.5,0.0278016
Ki672,set,197014_442.tif,0,0,3033,0
Ki672,set,197014_443.tif,0,0,1331,0
Ki672,set,197014_444.tif,1,1874.5,180461,0.0103873
Ki672,set,197014_445.tif,0,0,122524,0
Ki672,set,197014_446.tif,0,0,57524,0
Ki672,set,197014_447.tif,0,0,4458,0
Ki672,set,197014_448.tif,0,0,681,0
Ki672,set,197014_449.tif,0,0,4429.5,0
Ki672,set,197014_450.tif,0,0,1801.5,0
Ki672,set,197014_451.tif,0,0,2004,0
Ki672,set,197014_452.tif,0,0,2997,0
Ki672,set,197014_453.tif,0,0,8953,0
Ki672,set,197014_454.tif,0,0,1643.5,0
Ki672,set,197014_455.tif,0,0,27153,0
Ki672,set,197014_456.tif,0,0,109462,0
Ki672,set,197014_457.tif,0,0,68823.5,0
Ki672,set,197014_458.tif,0,0,14364.5,0
Ki672,set,197014_459.tif,0,0,285346,0
Ki672,set,197014_460.tif,0,0,1172140,0
Ki672,set,197014_461.tif,0,0,379720,0
Ki672,set,197014_462.tif,0,0,63925,0
Ki672,set,197014_463.tif,1,1146.5,117392,0.00976638
Ki672,set,197014_464.tif,0,0,99643.5,0
Ki672,set,197014_465.tif,0,0,56737,0
Ki672,set,197014_466.tif,0,0,17959,0
Ki672,set,197014_467.tif,0,0,77191,0
Ki672,set,197014_468.tif,0,0,55468,0
Ki672,set,197014_469.tif,2,2415,46610,0.0518129
Ki672,set,197014_470.tif,0,0,26847.5,0
Ki672,set,197014_471.tif,0,0,46131,0
Ki672,set,197014_472.tif,0,0,100193,0
Ki672,set,197014_473.tif,0,0,74735.5,0
Ki672,set,197014_474.tif,0,0,28816,0
Ki672,set,197014_475.tif,0,0,56620.5,0
Ki672,set,197014_476.tif,2,2250.5,55500,0.0405496
Ki672,set,197014_477.tif,0,0,61104,0
Ki672,set,197014_478.tif,0,0,49102,0
Ki672,set,197014_479.tif,0,0,121244,0
Ki672,set,197014_480.tif,0,0,85357.5,0
Ki672,set,197014_481.tif,0,0,29701.5,0
Ki672,set,197014_482.tif,0,0,33822,0
Ki672,set,197014_483.tif,0,0,33265,0
Ki672,set,197014_484.tif,0,0,32905,0
Ki672,set,197014_485.tif,0,0,59608.5,0
Ki672,set,197014_486.tif,0,0,121794,0
Ki672,set,197014_487.tif,0,0,94444.5,0
Ki672,set,197014_488.tif,0,0,114585,0
Ki672,set,197014_489.tif,0,0,137750,0
Ki672,set,197014_490.tif,0,0,397347,0
Ki672,set,197014_491.tif,0,0,426787,0
Ki672,set,197014_492.tif,0,0,186329,0
Ki672,set,197014_493.tif,0,0,157487,0
Ki672,set,197014_494.tif,0,0,16354,0
Ki672,set,197014_495.tif,0,0,21024,0
Ki672,set,197014_496.tif,0,0,77632,0
Ki672,set,197014_497.tif,0,0,42516.5,0
Ki672,set,197014_498.tif,0,0,308535,0
Ki672,set,197014_499.tif,0,0,243902,0
Ki672,set,197014_500.tif,0,0,58264,0
Ki672,set,197014_501.tif,0,0,71025.5,0
Ki672,set,197014_502.tif,0,0,78962,0
Ki672,set,197014_503.tif,0,0,98780.5,0
Ki672,set,197014_504.tif,0,0,43635.5,0
Ki672,set,197014_505.tif,1,1278,42758,0.0298891
Ki672,set,197014_506.tif,0,0,50683.5,0
Ki672,set,197014_507.tif,2,2489,127518,0.0195187
Ki672,set,197014_508.tif,0,0,37216.5,0
Ki672,set,197014_509.tif,0,0,69083,0
Ki672,set,197014_510.tif,0,0,95524.5,0
Ki672,set,197014_511.tif,0,0,43950,0
Ki672,set,197014_512.tif,0,0,39069,0
Ki672,set,197014_513.tif,1,1625.5,60366,0.0269274
Ki672,set,197014_514.tif,1,1425.5,53061.5,0.0268651
Ki672,set,197014_515.tif,0,0,45140.5,0
Ki672,set,197014_516.tif,1,1016.5,83638,0.0121536
Ki672,set,197014_517.tif,1,1546,131091,0.0117933
Ki672,set,197014_518.tif,0,0,58050.5,0
Ki672,set,197014_519.tif,1,2607,26148,0.0997017
Ki672,set,197014_520.tif,0,0,11869.5,0
Ki672,set,197014_521.tif,0,0,44659,0
Ki672,set,197014_522.tif,0,0,10860.5,0
Ki672,set,197014_523.tif,1,1050,54657,0.0192107
Ki672,set,197014_524.tif,0,0,23708,0
Ki672,set,197014_525.tif,0,0,8874,0
Ki672,set,197014_526.tif,0,0,11112,0
Ki672,set,197014_527.tif,0,0,31026.5,0
Ki672,set,197014_528.tif,0,0,138506,0
Ki672,set,197014_529.tif,0,0,706274,0
Ki672,set,197014_530.tif,0,0,289626,0
Ki672,set,197014_531.tif,0,0,2117,0
Ki672,set,197014_532.tif,0,0,7654.5,0
Ki672,set,197014_533.tif,0,0,405964,0
Ki672,set,197014_534.tif,0,0,358548,0
Ki672,set,197014_535.tif,0,0,22587.5,0
Ki672,set,197014_536.tif,0,0,9040,0
Ki672,set,197014_537.tif,0,0,713,0
Ki672,set,197014_538.tif,0,0,3864.5,0
Ki672,set,197014_539.tif,0,0,1870.5,0
Ki672,set,197014_540.tif,0,0,30.5,0
Ki672,set,197014_541.tif,0,0,317,0
Ki672,set,197014_542.tif,0,0,2325,0
Ki672,set,197014_543.tif,0,0,2555.5,0
Ki672,set,197014_544.tif,0,0,3100,0
Ki672,set,197014_545.tif,0,0,256,0
Ki672,set,197014_546.tif,0,0,7,0
Ki672,set,197014_547.tif,0,0,0,0
Ki672,set,197014_548.tif,0,0,5680.5,0
Ki672,set,197014_549.tif,0,0,13844.5,0
Ki672,set,197014_550.tif,0,0,38989.5,0
Ki672,set,197014_551.tif,0,0,604,0
Ki672,set,197014_552.tif,0,0,5,0
Ki672,set,197014_553.tif,0,0,1758,0
Ki672,set,197014_554.tif,0,0,2740.5,0
Ki672,set,197014_555.tif,0,0,457.5,0
Ki672,set,197014_556.tif,0,0,0,0
Ki672,set,197014_557.tif,0,0,50772,0
Ki672,set,197014_558.tif,0,0,2478.5,0
Ki672,set,197014_559.tif,0,0,2113.5,0
Ki672,set,197014_560.tif,0,0,5,0
Ki672,set,197014_561.tif,0,0,3112,0
Ki672,set,197014_562.tif,0,0,4013.5,0
Ki672,set,197014_563.tif,0,0,5071.5,0
Ki672,set,197014_564.tif,0,0,11802,0
Ki672,set,197014_565.tif,0,0,5648.5,0
Ki672,set,197014_566.tif,0,0,2786,0
Ki672,set,197014_567.tif,0,0,1662,0
Ki672,set,197014_568.tif,0,0,244,0
Ki672,set,197014_569.tif,0,0,1327.5,0
Ki672,set,197014_570.tif,0,0,3397,0
Ki672,set,197014_571.tif,0,0,42732.5,0
Ki672,set,197014_572.tif,0,0,42492,0
Ki672,set,197014_573.tif,0,0,2188.5,0
Ki672,set,197014_574.tif,0,0,298.5,0
Ki672,set,197014_575.tif,0,0,97352.5,0
Ki672,set,197014_576.tif,0,0,416702,0
Ki672,set,197014_577.tif,0,0,257969,0
Ki672,set,197014_578.tif,0,0,17872.5,0
Ki672,set,197014_579.tif,0,0,48674,0
Ki672,set,197014_580.tif,0,0,27790,0
Ki672,set,197014_581.tif,1,1444,21887,0.0659752
Ki672,set,197014_582.tif,0,0,15949,0
Ki672,set,197014_583.tif,0,0,28937,0
Ki672,set,197014_584.tif,1,1129.5,79605.5,0.0141887
Ki672,set,197014_585.tif,0,0,255332,0
Ki672,set,197014_586.tif,0,0,65957,0
Ki672,set,197014_587.tif,0,0,16111.5,0
Ki672,set,197014_588.tif,0,0,25907,0
Ki672,set,197014_589.tif,1,1637,89304.5,0.0183305
Ki672,set,197014_590.tif,0,0,54426.5,0
Ki672,set,197014_591.tif,1,1491,66101.5,0.0225562
Ki672,set,197014_592.tif,1,1330.5,47445.5,0.0280427
Ki672,set,197014_593.tif,3,4294,50549.5,0.0849464
Ki672,set,197014_594.tif,0,0,26134,0
Ki672,set,197014_595.tif,0,0,19918,0
Ki672,set,197014_596.tif,0,0,21878,0
Ki672,set,197014_597.tif,0,0,97269,0
Ki672,set,197014_598.tif,0,0,72106,0
Ki672,set,197014_599.tif,1,1104.5,88730,0.0124479
Ki672,set,197014_600.tif,0,0,62466,0
Ki672,set,197014_601.tif,0,0,16048,0
Ki672,set,197014_602.tif,0,0,42257.5,0
Ki672,set,197014_603.tif,0,0,30392,0
Ki672,set,197014_604.tif,2,3266.5,167176,0.0195393
Ki672,set,197014_605.tif,0,0,23523.5,0
Ki672,set,197014_606.tif,2,2402.5,216773,0.011083
Ki672,set,197014_607.tif,0,0,190796,0
Ki672,set,197014_608.tif,0,0,11980,0
Ki672,set,197014_609.tif,0,0,15110,0
Ki672,set,197014_610.tif,0,0,43838.5,0
Ki672,set,197014_611.tif,0,0,40308.5,0
Ki672,set,197014_612.tif,0,0,54051,0
Ki672,set,197014_613.tif,0,0,27483.5,0
Ki672,set,197014_614.tif,0,0,137834,0
Ki672,set,197014_615.tif,0,0,5127,0
Ki672,set,197014_616.tif,1,1012.5,162954,0.00621343
Ki672,set,197014_617.tif,2,2485.5,182852,0.013593
Ki672,set,197014_618.tif,1,1795,148570,0.0120818
Ki672,set,197014_619.tif,0,0,27144,0
Ki672,set,197014_620.tif,0,0,18214,0
Ki672,set,197014_621.tif,0,0,60497,0
Ki672,set,197014_622.tif,0,0,18848.5,0
Ki672,set,197014_623.tif,0,0,22541,0
Ki672,set,197014_624.tif,0,0,30190.5,0
Ki672,set,197014_625.tif,0,0,83277,0
Ki672,set,197014_626.tif,1,1295.5,27301,0.0474525
Ki672,set,197014_627.tif,0,0,24332,0
Ki672,set,197014_628.tif,0,0,17973.5,0
Ki672,set,197014_629.tif,0,0,58358.5,0
Ki672,set,197014_630.tif,1,1721,56297,0.03057
Ki672,set,197014_631.tif,0,0,51629.5,0
Ki672,set,197014_632.tif,0,0,81584.5,0
Ki672,set,197014_633.tif,0,0,53518.5,0
Ki672,set,197014_634.tif,0,0,66623.5,0
Ki672,set,197014_635.tif,1,2427.5,58481,0.0415092
Ki672,set,197014_636.tif,2,2359.5,66057,0.0357192
Ki672,set,197014_637.tif,0,0,58702.5,0
Ki672,set,197014_638.tif,0,0,32925.5,0
Ki672,set,197014_639.tif,1,1334,58728.5,0.0227147
Ki672,set,197014_640.tif,1,1027.5,25404,0.0404464
Ki672,set,197014_641.tif,0,0,5374,0
Ki672,set,197014_642.tif,0,0,8432.5,0
Ki672,set,197014_643.tif,2,3024.5,43117.5,0.0701455
Ki672,set,197014_644.tif,1,1053.5,29871,0.0352683
Ki672,set,197014_645.tif,0,0,34575.5,0
Ki672,set,197014_646.tif,0,0,62406,0
Ki672,set,197014_647.tif,0,0,182733,0
Ki672,set,197014_648.tif,0,0,252856,0
Ki672,set,197014_649.tif,0,0,2538.5,0
Ki672,set,197014_650.tif,0,0,1401,0
Ki672,set,197014_651.tif,0,0,5010,0
Ki672,set,197014_652.tif,0,0,49365,0
Ki672,set,197014_653.tif,0,0,18638,0
Ki672,set,197014_654.tif,0,0,182450,0
Ki672,set,197014_655.tif,0,0,36870.5,0
Ki672,set,197014_656.tif,0,0,8449.5,0
Ki672,set,197014_657.tif,0,0,9543,0
Ki672,set,197014_658.tif,0,0,1286,0
Ki672,set,197014_659.tif,0,0,4646,0
Ki672,set,197014_660.tif,0,0,9161,0
Ki672,set,197014_661.tif,0,0,5134,0
Ki672,set,197014_662.tif,0,0,1837.5,0
Ki672,set,197014_663.tif,0,0,378.5,0
Ki672,set,197014_664.tif,0,0,10971,0
Ki672,set,197014_665.tif,0,0,818,0
Ki672,set,197014_666.tif,0,0,434,0
Ki672,set,197014_667.tif,2,4110.5,213440,0.0192584
Ki672,set,197014_668.tif,0,0,1117.5,0
Ki672,set,197014_669.tif,0,0,3685,0
Ki672,set,197014_670.tif,0,0,645,0
Ki672,set,197014_671.tif,0,0,323,0
Ki672,set,197014_672.tif,0,0,1883,0
Ki672,set,197014_673.tif,0,0,61,0
Ki672,set,197014_674.tif,3,4992,329912,0.0151313
Ki672,set,197014_675.tif,0,0,0,0
Ki672,set,197014_676.tif,0,0,75,0
Ki672,set,197014_677.tif,0,0,2235.5,0
Ki672,set,197014_678.tif,0,0,0,0
Ki672,set,197014_679.tif,0,0,0,0
Ki672,set,197014_680.tif,0,0,16.5,0
Ki672,set,197014_681.tif,0,0,0,0
Ki672,set,197014_682.tif,2,8891,181579,0.0489649
Ki672,set,197014_683.tif,0,0,3139.5,0
Ki672,set,197014_684.tif,1,2484.5,139374,0.0178262
Ki672,set,197014_685.tif,2,3447,165528,0.0208242
Ki672,set,197014_686.tif,0,0,275610,0
Ki672,set,197014_687.tif,0,0,44848.5,0
Ki672,set,197014_688.tif,0,0,7101,0
Ki672,set,197014_689.tif,0,0,119997,0
Ki672,set,197014_690.tif,0,0,3889.5,0
Ki672,set,197014_691.tif,0,0,462,0
Ki672,set,197014_692.tif,0,0,413,0
Ki672,set,197014_693.tif,0,0,8812,0
Ki672,set,197014_694.tif,0,0,262.5,0
Ki672,set,197014_695.tif,0,0,1.5,0
Ki672,set,197014_696.tif,0,0,1071,0
Ki672,set,197014_697.tif,0,0,6774.5,0
Ki672,set,197014_698.tif,0,0,36499,0
Ki672,set,197014_699.tif,0,0,33092,0
Ki672,set,197014_700.tif,0,0,804,0
Ki672,set,197014_701.tif,0,0,21176,0
Ki672,set,197014_702.tif,0,0,7248,0
Ki672,set,197014_703.tif,0,0,54108,0
Ki672,set,197014_704.tif,0,0,157091,0
Ki672,set,197014_705.tif,0,0,46827.5,0
Ki672,set,197014_706.tif,0,0,185822,0
Ki672,set,197014_707.tif,0,0,13336,0
Ki672,set,197014_708.tif,0,0,136017,0
Ki672,set,197014_709.tif,0,0,20510.5,0
Ki672,set,197014_710.tif,0,0,163151,0
Ki672,set,197014_711.tif,0,0,34602,0
Ki672,set,197014_712.tif,0,0,32962.5,0
Ki672,set,197014_713.tif,0,0,23978.5,0
Ki672,set,197014_714.tif,0,0,37880,0
Ki672,set,197014_715.tif,0,0,12019,0
Ki672,set,197014_716.tif,0,0,23067,0
Ki672,set,197014_717.tif,0,0,26456,0
Ki672,set,197014_718.tif,0,0,21094,0
Ki672,set,197014_719.tif,0,0,23405.5,0
Ki672,set,197014_720.tif,0,0,34672.5,0
Ki672,set,197014_721.tif,0,0,52200.5,0
Ki672,set,197014_722.tif,0,0,26124.5,0
Ki672,set,197014_723.tif,0,0,74571.5,0
Ki672,set,197014_724.tif,2,2446.5,40296,0.0607132
Ki672,set,197014_725.tif,0,0,15721,0
Ki672,set,197014_726.tif,1,1229,83676.5,0.0146875
Ki672,set,197014_727.tif,0,0,21307.5,0
Ki672,set,197014_728.tif,0,0,53546,0
Ki672,set,197014_729.tif,0,0,29004.5,0
Ki672,set,197014_730.tif,1,1299.5,40401.5,0.0321646
Ki672,set,197014_731.tif,1,1096,51707,0.0211964
Ki672,set,197014_732.tif,0,0,31205.5,0
Ki672,set,197014_733.tif,0,0,27766.5,0
Ki672,set,197014_734.tif,0,0,13291,0
Ki672,set,197014_735.tif,0,0,16649.5,0
Ki672,set,197014_736.tif,0,0,15933.5,0
Ki672,set,197014_737.tif,0,0,23231.5,0
Ki672,set,197014_738.tif,0,0,27154.5,0
Ki672,set,197014_739.tif,0,0,49604.5,0
Ki672,set,197014_740.tif,0,0,114608,0
Ki672,set,197014_741.tif,1,2962,117278,0.0252563
Ki672,set,197014_742.tif,0,0,138399,0
Ki672,set,197014_743.tif,0,0,75866,0
Ki672,set,197014_744.tif,0,0,5214.5,0
Ki672,set,197014_745.tif,0,0,290162,0
Ki672,set,197014_746.tif,0,0,9231.5,0
Ki672,set,197014_747.tif,0,0,12291,0
Ki672,set,197014_748.tif,0,0,43239.5,0
Ki672,set,197014_749.tif,0,0,67422,0
Ki672,set,197014_750.tif,0,0,74284,0
Ki672,set,197014_751.tif,1,1422.5,85451,0.016647
Ki672,set,197014_752.tif,0,0,110893,0
Ki672,set,197014_753.tif,0,0,115946,0
Ki672,set,197014_754.tif,0,0,91410.5,0
Ki672,set,197014_755.tif,1,1330.5,31881,0.0417333
Ki672,set,197014_756.tif,0,0,8035,0
Ki672,set,197014_757.tif,0,0,12418.5,0
Ki672,set,197014_758.tif,0,0,8441.5,0
Ki672,set,197014_759.tif,0,0,6556,0
Ki672,set,197014_760.tif,1,1084.5,7534,0.143947
Ki672,set,197014_761.tif,0,0,53958.5,0
Ki672,set,197014_762.tif,0,0,50306.5,0
Ki672,set,197014_763.tif,1,1290,55169.5,0.0233825
Ki672,set,197014_764.tif,0,0,17418,0
Ki672,set,197014_765.tif,1,1110,39662.5,0.0279861
Ki672,set,197014_766.tif,2,2977.5,61875.5,0.0481208
Ki672,set,197014_767.tif,0,0,12357,0
Ki672,set,197014_768.tif,0,0,101058,0
Ki672,set,197014_769.tif,0,0,27276.5,0
Ki672,set,197014_770.tif,0,0,36032.5,0
Ki672,set,197014_771.tif,0,0,69337,0
Ki672,set,197014_772.tif,0,0,20940.5,0
Ki672,set,197014_773.tif,0,0,41546,0
Ki672,set,197014_774.tif,0,0,19412,0
Ki672,set,197014_775.tif,0,0,35787.5,0
Ki672,set,197014_776.tif,0,0,21707.5,0
Ki672,set,197014_777.tif,0,0,24632,0
Ki672,set,197014_778.tif,0,0,15096,0
Ki672,set,197014_779.tif,0,0,3105.5,0
Ki672,set,197014_780.tif,0,0,33272,0
Ki672,set,197014_781.tif,0,0,137440,0
Ki672,set,197014_782.tif,0,0,244466,0
Ki672,set,197014_783.tif,0,0,84833,0
Ki672,set,197014_784.tif,0,0,203300,0
Ki672,set,197014_785.tif,0,0,478672,0
Ki672,set,197014_786.tif,0,0,293960,0
Ki672,set,197014_787.tif,0,0,372194,0
Ki672,set,197014_788.tif,0,0,11668,0
Ki672,set,197014_789.tif,0,0,8658,0
Ki672,set,197014_790.tif,0,0,5946.5,0
Ki672,set,197014_791.tif,0,0,14775,0
Ki672,set,197014_792.tif,0,0,3219,0
Ki672,set,197014_793.tif,0,0,1832,0
Ki672,set,197014_794.tif,0,0,263.5,0
Ki672,set,197014_795.tif,0,0,10069.5,0
Ki672,set,197014_796.tif,0,0,0,0
Ki672,set,197014_797.tif,0,0,131,0
Ki672,set,197014_798.tif,0,0,6256,0
Ki672,set,197014_799.tif,0,0,2714.5,0
Ki672,set,197014_800.tif,0,0,6996.5,0
Ki672,set,197014_801.tif,2,8457.5,523170,0.0161659
Ki672,set,197014_802.tif,0,0,9995.5,0
Ki672,set,197014_803.tif,0,0,10188,0
Ki672,set,197014_804.tif,0,0,38221,0
Ki672,set,197014_805.tif,1,1251,404068,0.00309601
Ki672,set,197014_806.tif,0,0,6829.5,0
Ki672,set,197014_807.tif,0,0,1205,0
Ki672,set,197014_808.tif,1,1248.5,302990,0.0041206
Ki672,set,197014_809.tif,0,0,223,0
Ki672,set,197014_810.tif,0,0,10.5,0
Ki672,set,197014_811.tif,0,0,625,0
Ki672,set,197014_812.tif,0,0,2437.5,0
Ki672,set,197014_813.tif,0,0,87.5,0
Ki672,set,197014_814.tif,0,0,110,0
Ki672,set,197014_815.tif,0,0,157602,0
Ki672,set,197014_816.tif,0,0,1568.5,0
Ki672,set,197014_817.tif,0,0,46.5,0
Ki672,set,197014_818.tif,0,0,10768.5,0
Ki672,set,197014_819.tif,0,0,0,0
Ki672,set,197014_820.tif,2,6713,687358,0.00976638
Ki672,set,197014_821.tif,0,0,162546,0
Ki672,set,197014_822.tif,1,8780,105067,0.0835657
Ki672,set,197014_823.tif,0,0,4264.5,0
Ki672,set,197014_824.tif,0,0,16883.5,0
Ki672,set,197014_825.tif,0,0,2824.5,0
Ki672,set,197014_826.tif,0,0,105.5,0
Ki672,set,197014_827.tif,0,0,72.5,0
Ki672,set,197014_828.tif,0,0,412.5,0
Ki672,set,197014_829.tif,0,0,312.5,0
Ki672,set,197014_830.tif,0,0,122.5,0
Ki672,set,197014_831.tif,0,0,879.5,0
Ki672,set,197014_832.tif,0,0,3134.5,0
Ki672,set,197014_833.tif,0,0,3884,0
Ki672,set,197014_834.tif,0,0,30302,0
Ki672,set,197014_835.tif,0,0,2501,0
Ki672,set,197014_836.tif,0,0,38910.5,0
Ki672,set,197014_837.tif,0,0,230454,0
Ki672,set,197014_838.tif,0,0,217502,0
Ki672,set,197014_839.tif,0,0,110648,0
Ki672,set,197014_840.tif,0,0,70494,0
Ki672,set,197014_841.tif,0,0,197596,0
Ki672,set,197014_842.tif,0,0,58777,0
Ki672,set,197014_843.tif,0,0,42232,0
Ki672,set,197014_844.tif,0,0,7819.5,0
Ki672,set,197014_845.tif,0,0,5454,0
Ki672,set,197014_846.tif,0,0,15080,0
Ki672,set,197014_847.tif,0,0,43498,0
Ki672,set,197014_848.tif,0,0,24009.5,0
Ki672,set,197014_849.tif,0,0,40191,0
Ki672,set,197014_850.tif,0,0,13064,0
Ki672,set,197014_851.tif,3,3889.5,63026.5,0.0617121
Ki672,set,197014_852.tif,0,0,34825,0
Ki672,set,197014_853.tif,1,1010,66330,0.0152269
Ki672,set,197014_854.tif,0,0,23404,0
Ki672,set,197014_855.tif,2,3430,41170,0.0833131
Ki672,set,197014_856.tif,0,0,30954.5,0
Ki672,set,197014_857.tif,0,0,5323.5,0
Ki672,set,197014_858.tif,1,1770.5,36473,0.0485428
Ki672,set,197014_859.tif,0,0,26877.5,0
Ki672,set,197014_860.tif,0,0,40730.5,0
Ki672,set,197014_861.tif,1,1521.5,42063.5,0.0361715
Ki672,set,197014_862.tif,0,0,50282,0
Ki672,set,197014_863.tif,0,0,36458,0
Ki672,set,197014_864.tif,0,0,11644.5,0
Ki672,set,197014_865.tif,0,0,16812,0
Ki672,set,197014_866.tif,0,0,24448,0
Ki672,set,197014_867.tif,0,0,9112.5,0
Ki672,set,197014_868.tif,0,0,26695.5,0
Ki672,set,197014_869.tif,0,0,57484.5,0
Ki672,set,197014_870.tif,0,0,74451,0
Ki672,set,197014_871.tif,1,1168.5,117300,0.00996164
Ki672,set,197014_872.tif,1,1334.5,60573.5,0.0220311
Ki672,set,197014_873.tif,1,1210.5,90914.5,0.0133147
Ki672,set,197014_874.tif,0,0,40415,0
Ki672,set,197014_875.tif,1,1168,78508,0.0148775
Ki672,set,197014_876.tif,0,0,757946,0
Ki672,set,197014_877.tif,0,0,54477.5,0
Ki672,set,197014_878.tif,0,0,14682.5,0
Ki672,set,197014_879.tif,0,0,16439,0
Ki672,set,197014_880.tif,0,0,11015.5,0
Ki672,set,197014_881.tif,0,0,202657,0
Ki672,set,197014_882.tif,0,0,325038,0
Ki672,set,197014_883.tif,0,0,1125100,0
Ki672,set,197014_884.tif,0,0,860781,0
Ki672,set,197014_885.tif,0,0,32781,0
Ki672,set,197014_886.tif,0,0,67065,0
Ki672,set,197014_887.tif,1,1446,74117,0.0195097
Ki672,set,197014_888.tif,1,1267.5,81899,0.0154764
Ki672,set,197014_889.tif,0,0,48102.5,0
Ki672,set,197014_890.tif,0,0,52316.5,0
Ki672,set,197014_891.tif,0,0,16905.5,0
Ki672,set,197014_892.tif,1,1070.5,40845.5,0.0262085
Ki672,set,197014_893.tif,0,0,33495.5,0
Ki672,set,197014_894.tif,0,0,49745.5,0
Ki672,set,197014_895.tif,0,0,43295,0
Ki672,set,197014_896.tif,0,0,57945.5,0
Ki672,set,197014_897.tif,0,0,26553,0
Ki672,set,197014_898.tif,0,0,14473.5,0
Ki672,set,197014_899.tif,0,0,23404.5,0
Ki672,set,197014_900.tif,0,0,12137.5,0
Ki672,set,197014_901.tif,0,0,18914.5,0
Ki672,set,197014_902.tif,0,0,21799,0
Ki672,set,197014_903.tif,1,1309,28365,0.0461484
Ki672,set,197014_904.tif,2,4086,35216.5,0.116025
Ki672,set,197014_905.tif,0,0,57621,0
Ki672,set,197014_906.tif,1,1075.5,47131.5,0.0228191
Ki672,set,197014_907.tif,0,0,17164.5,0
Ki672,set,197014_908.tif,0,0,45538.5,0
Ki672,set,197014_910.tif,0,0,17554.5,0
Ki672,set,197014_911.tif,0,0,19831,0
Ki672,set,197014_912.tif,0,0,12882.5,0
Ki672,set,197014_913.tif,0,0,2494,0
Ki672,set,197014_914.tif,0,0,14282.5,0
Ki672,set,197014_915.tif,0,0,3166,0
Ki672,set,197014_917.tif,0,0,20943.5,0
Ki672,set,197014_918.tif,0,0,7045,0
Ki672,set,197014_919.tif,0,0,25981.5,0
Ki672,set,197014_920.tif,0,0,11446,0
Ki672,set,197014_921.tif,0,0,19149.5,0
Ki672,set,197014_922.tif,0,0,3204.5,0
Ki672,set,197014_923.tif,0,0,4199,0
Ki672,set,197014_924.tif,0,0,16887,0
Ki672,set,197014_925.tif,0,0,7410.5,0
Ki672,set,197014_926.tif,0,0,4479,0
Ki672,set,197014_927.tif,0,0,3674.5,0
Ki672,set,197014_928.tif,0,0,629.5,0
Ki672,set,197014_929.tif,0,0,1396.5,0
Ki672,set,197014_930.tif,0,0,150,0
Ki672,set,197014_931.tif,0,0,365.5,0
Ki672,set,197014_932.tif,0,0,115,0
Ki672,set,197014_933.tif,0,0,58,0
Ki672,set,197014_934.tif,0,0,8,0
Ki672,set,197014_935.tif,0,0,7024,0
Ki672,set,197014_936.tif,0,0,3704.5,0
Ki672,set,197014_937.tif,0,0,11205.5,0
Ki672,set,197014_938.tif,0,0,4626,0
Ki672,set,197014_939.tif,0,0,3123.5,0
Ki672,set,197014_940.tif,0,0,423.5,0
Ki672,set,197014_941.tif,0,0,782,0
Ki672,set,197014_942.tif,0,0,3117.5,0
Ki672,set,197014_943.tif,0,0,346.5,0
Ki672,set,197014_944.tif,0,0,0,0
Ki672,set,197014_945.tif,0,0,238.5,0
Ki672,set,197014_946.tif,0,0,80317,0
Ki672,set,197014_947.tif,0,0,0,0
Ki672,set,197014_948.tif,0,0,48,0
Ki672,set,197014_949.tif,0,0,1334,0
Ki672,set,197014_950.tif,0,0,2.5,0
Ki672,set,197014_951.tif,0,0,0,0
Ki672,set,197014_952.tif,0,0,5,0
Ki672,set,197014_953.tif,0,0,149976,0
Ki672,set,197014_954.tif,0,0,44525,0
Ki672,set,197014_955.tif,0,0,499,0
Ki672,set,197014_956.tif,0,0,201.5,0
Ki672,set,197014_957.tif,0,0,0,0
Ki672,set,197014_958.tif,0,0,204,0
Ki672,set,197014_959.tif,0,0,2560,0
Ki672,set,197014_960.tif,0,0,187.5,0
Ki672,set,197014_961.tif,1,1376.5,16051.5,0.0857552
Ki672,set,197014_962.tif,4,6812.5,499552,0.0136372
Ki672,set,197014_963.tif,0,0,16.5,0
Ki672,set,197014_964.tif,0,0,11.5,0
Ki672,set,197014_965.tif,0,0,80,0
